,author_id,post_id,author_name,link_karma,comment_karma,acc_creation_date,is_gold,is_mod,is_employee
23,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
24,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
25,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
26,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
27,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
28,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
29,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
30,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
31,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
32,cn5bti35,vtz4h1,zuomok,3001,6634,2021-06-10 23:07:42+08:00,False,False,False
